BP;Wilaya;Code CNRC;Cle de periode;total tva mensuelle;total tva annuelle
2000044752;DIW Oran Est;-;1222;1275262040.0;4636164293.0
2000044753;DIW Oran Est;-;122;502631339.99999994;10615569145.0
2000044753;DIW Oran Est;-;322;713833014.0;10615569145.0
2000044753;DIW Oran Est;-;222;795265429.0;10615569145.0
2000044753;DIW Oran Est;-;422;696573659.0;10615569145.0
2000044753;DIW Oran Est;-;522;798005843.0;10615569145.0
2000044753;DIW Oran Est;-;622;1458165310.0;10615569145.0
2000044753;DIW Oran Est;-;722;816646263.0;10615569145.0
2000044753;DIW Oran Est;-;822;901960211.0;10615569145.0
2000044753;DIW Oran Est;-;922;994568963.9999999;10615569145.0
2000044753;DIW Oran Est;-;1022;809607128.0;10615569145.0
2000044753;DIW Oran Est;-;1122;915915846.0;10615569145.0
2000044753;DIW Oran Est;-;1222;1212396138.0;10615569145.0
2000044754;DIW Oran Est;-;1122;0.0;0.0
2000044755;DIW Boumerdès;-;122;22843645.0;168384460.0
2000044755;DIW Boumerdès;-;222;7046375.0;168384460.0
2000044755;DIW Boumerdès;-;322;8316140.0;168384460.0
2000044755;DIW Boumerdès;-;422;16552070.000000002;168384460.0
2000044755;DIW Boumerdès;-;522;13723850.0;168384460.0
2000044755;DIW Boumerdès;-;622;19460898.0;168384460.0
2000044755;DIW Boumerdès;-;722;16993487.0;168384460.0
2000044755;DIW Boumerdès;-;822;5362800.0;168384460.0
2000044755;DIW Boumerdès;-;922;17487210.0;168384460.0
2000044755;DIW Boumerdès;-;1022;8588275.0;168384460.0
2000044755;DIW Boumerdès;-;1122;13517980.0;168384460.0
2000044755;DIW Boumerdès;-;1222;18491730.0;168384460.0
2000044756;DIW Boumerdès;-;122;722798968.0;10829913433.0
2000044756;DIW Boumerdès;-;222;870300847.0000001;10829913433.0
2000044756;DIW Boumerdès;-;322;1027006253.9999999;10829913433.0
2000044756;DIW Boumerdès;-;422;652741186.0;10829913433.0
2000044756;DIW Boumerdès;-;522;730162188.0;10829913433.0
2000044756;DIW Boumerdès;-;622;944228341.0;10829913433.0
2000044756;DIW Boumerdès;-;722;956233803.9999999;10829913433.0
2000044756;DIW Boumerdès;-;822;940719791.0;10829913433.0
2000044756;DIW Boumerdès;-;922;944453596.0000001;10829913433.0
2000044756;DIW Boumerdès;-;1022;910749830.0000001;10829913433.0
2000044756;DIW Boumerdès;-;1122;1070656258.0;10829913433.0
2000044756;DIW Boumerdès;-;1222;1059862369.9999999;10829913433.0
2000044757;DIW Boumerdès;-;122;299465473.0;4013257790.0
2000044757;DIW Boumerdès;-;222;539999184.0;4013257790.0
2000044757;DIW Boumerdès;-;322;561997393.0;4013257790.0
2000044757;DIW Boumerdès;-;422;362750510.0;4013257790.0
2000044757;DIW Boumerdès;-;522;175041778.0;4013257790.0
2000044757;DIW Boumerdès;-;622;279709766.0;4013257790.0
2000044757;DIW Boumerdès;-;722;355533087.0;4013257790.0
2000044757;DIW Boumerdès;-;822;1005489093.0;4013257790.0
2000044757;DIW Boumerdès;-;922;257553297.00000003;4013257790.0
2000044757;DIW Boumerdès;-;1022;62710643.99999999;4013257790.0
2000044757;DIW Boumerdès;-;1122;67463721.0;4013257790.0
2000044757;DIW Boumerdès;-;1222;45543844.0;4013257790.0
2000044758;DIW Alger centre;-;122;0.0;0.0
2000044758;DIW Alger centre;-;222;0.0;0.0
2000044758;DIW Alger centre;-;322;0.0;0.0
2000044758;DIW Alger centre;-;922;0.0;0.0
2000044758;DIW Alger centre;-;422;0.0;0.0
2000044758;DIW Alger centre;-;822;0.0;0.0
2000044758;DIW Alger centre;-;722;0.0;0.0
2000044758;DIW Alger centre;-;522;0.0;0.0
2000044758;DIW Alger centre;-;622;0.0;0.0
2000044758;DIW Alger centre;-;1022;0.0;0.0
2000044758;DIW Alger centre;-;1122;0.0;0.0
2000044758;DIW Alger centre;-;1222;0.0;0.0
2000044761;DIW Alger centre;607047;122;0.0;0.0
2000044761;DIW Alger centre;607047;222;0.0;0.0
2000044761;DIW Alger centre;607047;322;0.0;0.0
2000044761;DIW Alger centre;607047;422;0.0;0.0
2000044761;DIW Alger centre;607047;522;0.0;0.0
2000044761;DIW Alger centre;607047;622;0.0;0.0
2000044761;DIW Alger centre;607047;722;0.0;0.0
2000044761;DIW Alger centre;607047;822;0.0;0.0
2000044761;DIW Alger centre;607047;922;0.0;0.0
2000044761;DIW Alger centre;607047;1022;0.0;0.0
2000044761;DIW Alger centre;607047;1122;0.0;0.0
2000044761;DIW Alger centre;607047;1222;0.0;0.0
2000044762;DIW Alger centre;-;122;0.0;0.0
2000044762;DIW Alger centre;-;222;0.0;0.0
2000044762;DIW Alger centre;-;322;0.0;0.0
2000044762;DIW Alger centre;-;422;0.0;0.0
2000044762;DIW Alger centre;-;522;0.0;0.0
2000044762;DIW Alger centre;-;622;0.0;0.0
2000044762;DIW Alger centre;-;722;0.0;0.0
2000044762;DIW Alger centre;-;822;0.0;0.0
2000044762;DIW Alger centre;-;922;0.0;0.0
2000044762;DIW Alger centre;-;1022;0.0;0.0
2000044762;DIW Alger centre;-;1122;0.0;0.0
2000044762;DIW Alger centre;-;1222;0.0;0.0
2000044766;DIW Alger centre;-;122;1164670.0;124641470.0
2000044766;DIW Alger centre;-;222;2675608.0;124641470.0
2000044766;DIW Alger centre;-;322;11573210.0;124641470.0
2000044766;DIW Alger centre;-;422;26360849.0;124641470.0
2000044766;DIW Alger centre;-;522;26908058.0;124641470.0
2000044766;DIW Alger centre;-;622;4003650.0;124641470.0
2000044766;DIW Alger centre;-;722;13991650.0;124641470.0
2000044766;DIW Alger centre;-;822;8191883.0;124641470.0
2000044766;DIW Alger centre;-;922;1556000.0;124641470.0
2000044766;DIW Alger centre;-;1022;16087879.0;124641470.0
2000044766;DIW Alger centre;-;1122;2762675.0;124641470.0
2000044766;DIW Alger centre;-;1222;9365338.0;124641470.0
2000044768;DIW Alger centre;-;522;0.0;0.0
2000044768;DIW Alger centre;-;322;0.0;0.0
2000044768;DIW Alger centre;-;222;0.0;0.0
2000044768;DIW Alger centre;-;122;0.0;0.0
2000044768;DIW Alger centre;-;422;0.0;0.0
2000044769;DIW Alger centre;604301;122;241482445.00000003;3797835998.0
2000044769;DIW Alger centre;604301;222;226381429.0;3797835998.0
2000044769;DIW Alger centre;604301;322;279389987.0;3797835998.0
2000044769;DIW Alger centre;604301;422;500914779.0;3797835998.0
2000044769;DIW Alger centre;604301;522;113203052.0;3797835998.0
2000044769;DIW Alger centre;604301;622;578781925.0;3797835998.0
2000044769;DIW Alger centre;604301;722;290075358.0;3797835998.0
2000044769;DIW Alger centre;604301;822;100039515.0;3797835998.0
2000044769;DIW Alger centre;604301;922;515356554.0;3797835998.0
2000044769;DIW Alger centre;604301;1022;366858757.0;3797835998.0
2000044769;DIW Alger centre;604301;1122;238385521.0;3797835998.0
2000044769;DIW Alger centre;604301;1222;346966676.0;3797835998.0
2000044771;DIW Alger centre;-;122;5962718929.0;11008096486.0
2000044771;DIW Alger centre;-;222;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;322;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;422;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;522;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;622;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;722;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;822;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;922;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;1022;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;1122;458670687.0;11008096486.0
2000044771;DIW Alger centre;-;1222;458670687.0;11008096486.0
2000044772;DIW Alger centre;-;122;180861965.0;1201065408.0
2000044772;DIW Alger centre;-;222;130289902.0;1201065408.0
2000044772;DIW Alger centre;-;322;436817623.00000006;1201065408.0
2000044772;DIW Alger centre;-;422;46439086.0;1201065408.0
2000044772;DIW Alger centre;-;522;12168278.0;1201065408.0
2000044772;DIW Alger centre;-;622;84327742.0;1201065408.0
2000044772;DIW Alger centre;-;722;9798502.0;1201065408.0
2000044772;DIW Alger centre;-;822;0.0;1201065408.0
2000044772;DIW Alger centre;-;922;139958062.0;1201065408.0
2000044772;DIW Alger centre;-;1022;92891120.0;1201065408.0
2000044772;DIW Alger centre;-;1122;18494189.0;1201065408.0
2000044772;DIW Alger centre;-;1222;49018939.0;1201065408.0
2000044773;DIW Alger centre;-;122;24070346.0;1378597645.0
2000044773;DIW Alger centre;-;222;139951245.0;1378597645.0
2000044773;DIW Alger centre;-;322;194542324.0;1378597645.0
2000044773;DIW Alger centre;-;422;77818848.0;1378597645.0
2000044773;DIW Alger centre;-;522;148414986.0;1378597645.0
2000044773;DIW Alger centre;-;622;113701783.0;1378597645.0
2000044773;DIW Alger centre;-;722;131181977.0;1378597645.0
2000044773;DIW Alger centre;-;822;183651947.0;1378597645.0
2000044773;DIW Alger centre;-;922;64685891.0;1378597645.0
2000044773;DIW Alger centre;-;1022;106999534.00000001;1378597645.0
2000044773;DIW Alger centre;-;1122;90200374.0;1378597645.0
2000044773;DIW Alger centre;-;1222;103378390.0;1378597645.0
2000044774;DIW Alger centre;-;122;1379654.0;6740031.0
2000044774;DIW Alger centre;-;222;1520673.0;6740031.0
2000044774;DIW Alger centre;-;322;3839704.0;6740031.0
2000044774;DIW Alger centre;-;422;0.0;6740031.0
2000044774;DIW Alger centre;-;522;0.0;6740031.0
2000044774;DIW Alger centre;-;622;0.0;6740031.0
2000044774;DIW Alger centre;-;722;0.0;6740031.0
2000044774;DIW Alger centre;-;822;0.0;6740031.0
2000044774;DIW Alger centre;-;922;0.0;6740031.0
2000044774;DIW Alger centre;-;1022;0.0;6740031.0
2000044774;DIW Alger centre;-;1122;0.0;6740031.0
2000044774;DIW Alger centre;-;1222;0.0;6740031.0
2000044775;DIW Alger centre;-;122;180666719.0;2414502949.0
2000044775;DIW Alger centre;-;222;176629355.0;2414502949.0
2000044775;DIW Alger centre;-;322;189848592.0;2414502949.0
2000044775;DIW Alger centre;-;422;193714339.0;2414502949.0
2000044775;DIW Alger centre;-;522;167335515.0;2414502949.0
2000044775;DIW Alger centre;-;622;205618737.0;2414502949.0
2000044775;DIW Alger centre;-;722;209680813.0;2414502949.0
2000044775;DIW Alger centre;-;822;197997657.0;2414502949.0
2000044775;DIW Alger centre;-;922;227285212.0;2414502949.0
2000044775;DIW Alger centre;-;1022;220418877.00000003;2414502949.0
2000044775;DIW Alger centre;-;1122;239108724.0;2414502949.0
2000044775;DIW Alger centre;-;1222;206198409.0;2414502949.0
2000044776;DIW Alger centre;-;122;697299511.0;13166892339.0
2000044776;DIW Alger centre;-;222;854044859.0;13166892339.0
2000044776;DIW Alger centre;-;322;1388618247.0;13166892339.0
2000044776;DIW Alger centre;-;422;829745197.0;13166892339.0
2000044776;DIW Alger centre;-;522;1129768566.0;13166892339.0
2000044776;DIW Alger centre;-;622;1323929256.0;13166892339.0
2000044776;DIW Alger centre;-;722;928149706.0;13166892339.0
2000044776;DIW Alger centre;-;822;963311425.0;13166892339.0
2000044776;DIW Alger centre;-;922;1235363579.0;13166892339.0
2000044776;DIW Alger centre;-;1022;1169069884.0;13166892339.0
2000044776;DIW Alger centre;-;1122;1271264912.0;13166892339.0
2000044776;DIW Alger centre;-;1222;1376327197.0;13166892339.0
2000044777;DIW Alger centre;-;122;50425565.0;357856564.0
2000044777;DIW Alger centre;-;222;35256893.0;357856564.0
2000044777;DIW Alger centre;-;322;46900877.0;357856564.0
2000044777;DIW Alger centre;-;422;18442436.0;357856564.0
2000044777;DIW Alger centre;-;522;25831814.0;357856564.0
2000044777;DIW Alger centre;-;622;25940619.0;357856564.0
2000044777;DIW Alger centre;-;722;22851299.0;357856564.0
2000044777;DIW Alger centre;-;822;21174987.0;357856564.0
2000044777;DIW Alger centre;-;922;18302693.0;357856564.0
2000044777;DIW Alger centre;-;1022;18674080.0;357856564.0
2000044777;DIW Alger centre;-;1122;28339088.0;357856564.0
2000044777;DIW Alger centre;-;1222;45716213.0;357856564.0
2000044778;DIW Alger centre;112004;122;83703715.0;1104088164.0
2000044778;DIW Alger centre;112004;222;53739192.0;1104088164.0
2000044778;DIW Alger centre;112004;322;54159338.0;1104088164.0
2000044778;DIW Alger centre;112004;422;108672126.0;1104088164.0
2000044778;DIW Alger centre;112004;522;57041088.0;1104088164.0
2000044778;DIW Alger centre;112004;622;64166463.0;1104088164.0
2000044778;DIW Alger centre;112004;722;73476298.0;1104088164.0
2000044778;DIW Alger centre;112004;822;78444685.0;1104088164.0
2000044778;DIW Alger centre;112004;922;107726086.0;1104088164.0
2000044778;DIW Alger centre;112004;1022;192992025.0;1104088164.0
2000044778;DIW Alger centre;112004;1122;167457854.0;1104088164.0
2000044778;DIW Alger centre;112004;1222;62509293.99999999;1104088164.0
2000044779;DIW Alger est;109209;122;471503554.0;5002833861.0
2000044779;DIW Alger est;109209;222;641775012.0;5002833861.0
2000044779;DIW Alger est;109209;322;178749357.0;5002833861.0
2000044779;DIW Alger est;109209;422;482130719.0;5002833861.0
2000044779;DIW Alger est;109209;522;304472623.0;5002833861.0
2000044779;DIW Alger est;109209;622;756073286.0;5002833861.0
2000044779;DIW Alger est;109209;722;249978516.0;5002833861.0
2000044779;DIW Alger est;109209;822;291157960.0;5002833861.0
2000044779;DIW Alger est;109209;922;424615529.0;5002833861.0
2000044779;DIW Alger est;109209;1022;408607318.0;5002833861.0
2000044779;DIW Alger est;109209;1122;372234874.0;5002833861.0
2000044779;DIW Alger est;109209;1222;421535113.0;5002833861.0
2000044780;DIW Alger est;-;122;227948676.0;3745579912.0
2000044780;DIW Alger est;-;222;276097298.0;3745579912.0
2000044780;DIW Alger est;-;322;237697418.0;3745579912.0
2000044780;DIW Alger est;-;422;252867361.0;3745579912.0
2000044780;DIW Alger est;-;522;289494012.0;3745579912.0
2000044780;DIW Alger est;-;622;327907957.0;3745579912.0
2000044780;DIW Alger est;-;722;357123927.0;3745579912.0
2000044780;DIW Alger est;-;822;342132556.0;3745579912.0
2000044780;DIW Alger est;-;922;333126012.0;3745579912.0
2000044780;DIW Alger est;-;1022;376207579.0;3745579912.0
2000044780;DIW Alger est;-;1122;368930690.0;3745579912.0
2000044780;DIW Alger est;-;1222;356046426.0;3745579912.0
2000044781;DIW Alger est;-;122;0.0;0.0
2000044781;DIW Alger est;-;222;0.0;0.0
2000044781;DIW Alger est;-;322;0.0;0.0
2000044781;DIW Alger est;-;422;0.0;0.0
2000044781;DIW Alger est;-;522;0.0;0.0
2000044781;DIW Alger est;-;622;0.0;0.0
2000044781;DIW Alger est;-;722;0.0;0.0
2000044781;DIW Alger est;-;822;0.0;0.0
2000044781;DIW Alger est;-;922;0.0;0.0
2000044781;DIW Alger est;-;1022;0.0;0.0
2000044781;DIW Alger est;-;1122;0.0;0.0
2000044781;DIW Alger est;-;1222;0.0;0.0
2000044782;DIW Alger est;-;122;44718022.0;152721972.0
2000044782;DIW Alger est;-;222;36177070.0;152721972.0
2000044782;DIW Alger est;-;322;43961517.0;152721972.0
2000044782;DIW Alger est;-;422;15544369.000000002;152721972.0
2000044782;DIW Alger est;-;522;5514502.0;152721972.0
2000044782;DIW Alger est;-;622;3270152.0;152721972.0
2000044782;DIW Alger est;-;722;1706175.0;152721972.0
2000044782;DIW Alger est;-;822;1635877.0;152721972.0
2000044782;DIW Alger est;-;1122;0.0;152721972.0
2000044782;DIW Alger est;-;922;194288.0;152721972.0
2000044782;DIW Alger est;-;1022;0.0;152721972.0
2000044782;DIW Alger est;-;1122;0.0;152721972.0
2000044782;DIW Alger est;-;1222;0.0;152721972.0
2000044783;DIW Alger centre;-;122;0.0;0.0
2000044783;DIW Alger centre;-;222;0.0;0.0
2000044783;DIW Alger centre;-;322;0.0;0.0
2000044783;DIW Alger centre;-;422;0.0;0.0
2000044783;DIW Alger centre;-;522;0.0;0.0
2000044783;DIW Alger centre;-;622;0.0;0.0
2000044783;DIW Alger centre;-;722;0.0;0.0
2000044783;DIW Alger centre;-;822;0.0;0.0
2000044783;DIW Alger centre;-;922;0.0;0.0
2000044784;DIW Alger centre;607047;122;289174465.0;6124337772.0
2000044784;DIW Alger centre;607047;222;997765188.0;6124337772.0
2000044784;DIW Alger centre;607047;322;1124626398.0;6124337772.0
2000044784;DIW Alger centre;607047;422;637075853.0;6124337772.0
2000044784;DIW Alger centre;607047;522;1033825493.0;6124337772.0
2000044784;DIW Alger centre;607047;622;333976091.0;6124337772.0
2000044784;DIW Alger centre;607047;722;189589836.0;6124337772.0
2000044784;DIW Alger centre;607047;822;156751072.0;6124337772.0
2000044784;DIW Alger centre;607047;922;178581552.0;6124337772.0
2000044784;DIW Alger centre;607047;1022;181211595.0;6124337772.0
2000044784;DIW Alger centre;607047;1122;433341882.0;6124337772.0
2000044784;DIW Alger centre;607047;1222;568418347.0;6124337772.0
2000044785;DIW Tipaza;-;122;2948829008.0;178563241177.0
2000044785;DIW Tipaza;-;222;10227798538.0;178563241177.0
2000044785;DIW Tipaza;-;322;15353836478.0;178563241177.0
2000044785;DIW Tipaza;-;422;10671015511.0;178563241177.0
2000044785;DIW Tipaza;-;522;17580822783.0;178563241177.0
2000044785;DIW Tipaza;-;622;17847956637.0;178563241177.0
2000044785;DIW Tipaza;-;722;17708707564.0;178563241177.0
2000044785;DIW Tipaza;-;822;18203740971.0;178563241177.0
2000044785;DIW Tipaza;-;922;17667400333.0;178563241177.0
2000044785;DIW Tipaza;-;1022;17019665227.000002;178563241177.0
2000044785;DIW Tipaza;-;1122;15597971559.0;178563241177.0
2000044785;DIW Tipaza;-;1222;17735496568.0;178563241177.0
2000044788;DIW Alger centre;610007;122;11171020995.0;51649643313.0
2000044788;DIW Alger centre;610007;222;3275286333.0;51649643313.0
2000044788;DIW Alger centre;610007;322;5609906667.0;51649643313.0
2000044788;DIW Alger centre;610007;422;2982177333.0;51649643313.0
2000044788;DIW Alger centre;610007;522;5038388200.0;51649643313.0
2000044788;DIW Alger centre;610007;622;4017140800.0;51649643313.0
2000044788;DIW Alger centre;610007;722;3076682933.0;51649643313.0
2000044788;DIW Alger centre;610007;822;3043504435.0;51649643313.0
2000044788;DIW Alger centre;610007;922;3144131351.0;51649643313.0
2000044788;DIW Alger centre;610007;1022;3232128333.0;51649643313.0
2000044788;DIW Alger centre;610007;1122;3440057600.0;51649643313.0
2000044788;DIW Alger centre;610007;1222;3619218333.0;51649643313.0
2000044789;DIW Alger centre;-;122;0.0;0.0
2000044789;DIW Alger centre;-;222;0.0;0.0
2000044789;DIW Alger centre;-;322;0.0;0.0
2000044789;DIW Alger centre;-;422;0.0;0.0
2000044789;DIW Alger centre;-;522;0.0;0.0
2000044789;DIW Alger centre;-;622;0.0;0.0
2000044789;DIW Alger centre;-;722;0.0;0.0
2000044789;DIW Alger centre;-;822;0.0;0.0
2000044789;DIW Alger centre;-;922;0.0;0.0
2000044789;DIW Alger centre;-;1022;0.0;0.0
2000044789;DIW Alger centre;-;1122;0.0;0.0
2000044789;DIW Alger centre;-;1222;0.0;0.0
2000044790;DIW Alger centre;-;122;60329501.0;1832815706.0
2000044790;DIW Alger centre;-;222;332236086.0;1832815706.0
2000044790;DIW Alger centre;-;322;256479559.0;1832815706.0
2000044790;DIW Alger centre;-;422;153418638.0;1832815706.0
2000044790;DIW Alger centre;-;522;309891196.0;1832815706.0
2000044790;DIW Alger centre;-;622;138392595.0;1832815706.0
2000044790;DIW Alger centre;-;722;116420168.0;1832815706.0
2000044790;DIW Alger centre;-;822;104780324.0;1832815706.0
2000044790;DIW Alger centre;-;922;233998948.0;1832815706.0
2000044790;DIW Alger centre;-;1022;66816718.99999999;1832815706.0
2000044790;DIW Alger centre;-;1122;39484249.0;1832815706.0
2000044790;DIW Alger centre;-;1222;20567723.0;1832815706.0
2000044791;DIW Alger centre;107602;122;2076488.0;292947106.0
2000044791;DIW Alger centre;107602;222;1937115.0;292947106.0
2000044791;DIW Alger centre;107602;322;4949262.0;292947106.0
2000044791;DIW Alger centre;107602;422;41531564.0;292947106.0
2000044791;DIW Alger centre;107602;522;4812597.0;292947106.0
2000044791;DIW Alger centre;107602;622;15748164.0;292947106.0
2000044791;DIW Alger centre;107602;722;26811718.0;292947106.0
2000044791;DIW Alger centre;107602;822;14007621.0;292947106.0
2000044791;DIW Alger centre;107602;922;17409240.0;292947106.0
2000044791;DIW Alger centre;107602;1022;19681638.0;292947106.0
2000044791;DIW Alger centre;107602;1122;100237283.0;292947106.0
2000044791;DIW Alger centre;107602;1222;43744416.0;292947106.0
2000044792;DIW Alger centre;-;122;429054865.00000006;3331538647.0
2000044792;DIW Alger centre;-;222;262290238.0;3331538647.0
2000044792;DIW Alger centre;-;322;283375255.0;3331538647.0
2000044792;DIW Alger centre;-;422;251424623.0;3331538647.0
2000044792;DIW Alger centre;-;522;250326012.0;3331538647.0
2000044792;DIW Alger centre;-;622;309189433.0;3331538647.0
2000044792;DIW Alger centre;-;722;240148795.00000003;3331538647.0
2000044792;DIW Alger centre;-;822;258155092.0;3331538647.0
2000044792;DIW Alger centre;-;922;285084832.0;3331538647.0
2000044792;DIW Alger centre;-;1022;250221671.0;3331538647.0
2000044792;DIW Alger centre;-;1122;230623597.00000003;3331538647.0
2000044792;DIW Alger centre;-;1222;281644234.0;3331538647.0
2000044793;DIW Alger centre;-;122;38880669.0;3606935567.0
2000044793;DIW Alger centre;-;222;114898080.0;3606935567.0
2000044793;DIW Alger centre;-;322;128648902.0;3606935567.0
2000044793;DIW Alger centre;-;422;1075500984.0;3606935567.0
2000044793;DIW Alger centre;-;522;184184256.0;3606935567.0
2000044793;DIW Alger centre;-;622;66696818.00000001;3606935567.0
2000044793;DIW Alger centre;-;722;42246108.0;3606935567.0
2000044793;DIW Alger centre;-;822;394269548.0;3606935567.0
2000044793;DIW Alger centre;-;922;650470934.0;3606935567.0
2000044793;DIW Alger centre;-;1022;471135307.0;3606935567.0
2000044793;DIW Alger centre;-;1122;200384900.0;3606935567.0
2000044793;DIW Alger centre;-;1222;239619061.0;3606935567.0
2000044794;DIW Sétif;442102;122;178857404.0;5198132519.0
2000044794;DIW Sétif;442102;222;489635761.99999994;5198132519.0
2000044794;DIW Sétif;442102;322;378586738.0;5198132519.0
2000044794;DIW Sétif;442102;422;350908228.0;5198132519.0
2000044794;DIW Sétif;442102;522;352710677.0;5198132519.0
2000044794;DIW Sétif;442102;622;662655860.0;5198132519.0
2000044794;DIW Sétif;442102;722;266237705.0;5198132519.0
2000044794;DIW Sétif;442102;822;548177005.0;5198132519.0
2000044794;DIW Sétif;442102;922;471147806.00000006;5198132519.0
2000044794;DIW Sétif;442102;1022;560949424.0;5198132519.0
2000044794;DIW Sétif;442102;1122;460971704.0;5198132519.0
2000044794;DIW Sétif;442102;1222;477294205.99999994;5198132519.0
2000044795;DIW Skikda;-;122;444080575.0;23049514007.0
2000044795;DIW Skikda;-;222;954192591.0;23049514007.0
2000044795;DIW Skikda;-;322;2500236492.0;23049514007.0
2000044795;DIW Skikda;-;422;2518585731.0;23049514007.0
2000044795;DIW Skikda;-;522;5046730819.0;23049514007.0
2000044795;DIW Skikda;-;622;1377513282.0;23049514007.0
2000044795;DIW Skikda;-;722;1124925843.0;23049514007.0
2000044795;DIW Skikda;-;822;901134160.0;23049514007.0
2000044795;DIW Skikda;-;922;2206672067.0;23049514007.0
2000044795;DIW Skikda;-;1022;2313627214.0;23049514007.0
2000044795;DIW Skikda;-;1122;2827023659.0;23049514007.0
2000044795;DIW Skikda;-;1222;834791574.0;23049514007.0
2000044796;DIW Skikda;-;122;42619326.0;808821209.0
2000044796;DIW Skikda;-;222;86650419.0;808821209.0
2000044796;DIW Skikda;-;322;80986970.0;808821209.0
2000044796;DIW Skikda;-;422;72475465.0;808821209.0
2000044796;DIW Skikda;-;522;36001639.0;808821209.0
2000044796;DIW Skikda;-;622;42473067.0;808821209.0
2000044796;DIW Skikda;-;722;48850807.0;808821209.0
2000044796;DIW Skikda;-;822;49261344.0;808821209.0
2000044796;DIW Skikda;-;922;32953384.999999996;808821209.0
2000044796;DIW Skikda;-;1022;56522699.0;808821209.0
2000044796;DIW Skikda;-;1122;15159781.0;808821209.0
2000044796;DIW Skikda;-;1222;244866307.0;808821209.0
2000044797;DIW Alger est;109218;122;35025688.0;470324865.0
2000044797;DIW Alger est;109218;222;24384679.0;470324865.0
2000044797;DIW Alger est;109218;322;0.0;470324865.0
2000044797;DIW Alger est;109218;422;22937615.0;470324865.0
2000044797;DIW Alger est;109218;522;53819275.0;470324865.0
2000044797;DIW Alger est;109218;622;30597182.000000004;470324865.0
2000044797;DIW Alger est;109218;722;53640353.0;470324865.0
2000044797;DIW Alger est;109218;822;0.0;470324865.0
2000044797;DIW Alger est;109218;922;118483956.0;470324865.0
2000044797;DIW Alger est;109218;1022;45058163.0;470324865.0
2000044797;DIW Alger est;109218;1122;30769211.999999996;470324865.0
2000044797;DIW Alger est;109218;1222;55608742.00000001;470324865.0
2000044798;DIW Annaba;440101;122;0.0;345190896.0
2000044798;DIW Annaba;440101;222;99557865.0;345190896.0
2000044798;DIW Annaba;440101;322;70257440.0;345190896.0
2000044798;DIW Annaba;440101;422;175375591.0;345190896.0
2000044799;DIW Annaba;-;122;11879272.0;272513750.0
2000044799;DIW Annaba;-;222;31694906.0;272513750.0
2000044799;DIW Annaba;-;322;21968896.0;272513750.0
2000044799;DIW Annaba;-;422;9235755.0;272513750.0
2000044799;DIW Annaba;-;522;14628462.999999998;272513750.0
2000044799;DIW Annaba;-;622;24623592.0;272513750.0
2000044799;DIW Annaba;-;722;12094082.0;272513750.0
2000044799;DIW Annaba;-;922;9972928.0;272513750.0
2000044799;DIW Annaba;-;1022;16097211.0;272513750.0
2000044799;DIW Annaba;-;1122;8853615.0;272513750.0
2000044799;DIW Annaba;-;1222;111465030.0;272513750.0
2000044800;DIW Constantine;-;122;107142070.0;2789208310.0
2000044800;DIW Constantine;-;222;58673390.0;2789208310.0
2000044800;DIW Constantine;-;322;432495530.0;2789208310.0
2000044800;DIW Constantine;-;422;441739809.99999994;2789208310.0
2000044800;DIW Constantine;-;522;523917850.0;2789208310.0
2000044800;DIW Constantine;-;622;371375900.0;2789208310.0
2000044800;DIW Constantine;-;722;362278600.0;2789208310.0
2000044800;DIW Constantine;-;822;112338889.99999999;2789208310.0
2000044800;DIW Constantine;-;922;144619660.0;2789208310.0
2000044800;DIW Constantine;-;1022;32070550.0;2789208310.0
2000044800;DIW Constantine;-;1122;65115360.0;2789208310.0
2000044800;DIW Constantine;-;1222;137440700.0;2789208310.0
2000044801;DIW Constantine;-;122;212686612.0;4402331176.0
2000044801;DIW Constantine;-;222;175702571.0;4402331176.0
2000044801;DIW Constantine;-;322;179822634.0;4402331176.0
2000044801;DIW Constantine;-;422;179569511.0;4402331176.0
2000044801;DIW Constantine;-;522;167019415.0;4402331176.0
2000044801;DIW Constantine;-;622;185327111.0;4402331176.0
2000044801;DIW Constantine;-;722;166059713.0;4402331176.0
2000044801;DIW Constantine;-;822;183711483.0;4402331176.0
2000044801;DIW Constantine;-;922;172334984.0;4402331176.0
2000044801;DIW Constantine;-;1022;283306073.0;4402331176.0
2000044801;DIW Constantine;-;1122;282580472.0;4402331176.0
2000044801;DIW Constantine;-;1222;2214210597.0;4402331176.0
2000044802;DIW M'Sila;-;122;2769769080.0;51242107193.0
2000044802;DIW M'Sila;-;222;3226441298.0;51242107193.0
2000044802;DIW M'Sila;-;322;3930744843.0;51242107193.0
2000044802;DIW M'Sila;-;422;2242372111.0;51242107193.0
2000044802;DIW M'Sila;-;522;1318883650.0;51242107193.0
2000044802;DIW M'Sila;-;322;3940981900.0;51242107193.0
2000044802;DIW M'Sila;-;422;2242372111.0;51242107193.0
